22,-261,11,0,0,0
-16,-247,-2,0,0,0
21,-265,5,0,0,0
4,-244,-4,0,0,0
-16,-260,-9,0,0,0
5,-257,-9,0,0,0
-9,-236,4,0,0,0
-10,-234,-9,0,0,0
2,-247,16,0,0,0
-8,-244,1,0,0,0
4,-250,-10,0,0,0
-4,-262,-8,0,0,0
10,-264,0,0,0,0
-3,-272,28,0,0,0
-7,-249,2,0,0,0
-2,-258,13,0,0,0
8,-268,-5,0,0,0
8,-256,15,0,0,0
-7,-247,12,0,0,0
-13,-255,-2,0,0,0
-9,-246,1,0,0,0
3,-253,-0,0,0,0
-2,-258,9,0,0,0
1,-250,-6,0,0,0
7,-239,-3,0,0,0
-7,-254,-19,0,0,0
14,-283,8,0,0,0
3,-259,-0,0,0,0
2,-251,-9,0,0,0
-8,-248,-3,0,0,0
-8,-252,2,0,0,0
-3,-259,-11,0,0,0
-2,-235,-17,0,0,0
-5,-261,9,0,0,0
2,-254,7,0,0,0
18,-283,-10,0,0,0
0,-258,-2,0,0,0
-2,-260,2,0,0,0
3,-255,-14,0,0,0
-0,-260,-2,0,0,0
-8,-249,-9,0,0,0
3,-252,1,0,0,0
8,-266,-8,0,0,0
3,-264,10,0,0,0
-5,-276,-14,0,0,0
10,-255,-6,0,0,0
6,-250,6,0,0,0
5,-258,-1,0,0,0
-10,-267,-6,0,0,0
-12,-255,-3,0,0,0
8,-256,-12,0,0,0
3,-263,4,0,0,0
21,-240,-7,0,0,0
10,-251,-0,0,0,0
8,-251,2,0,0,0
8,-261,10,0,0,0
-22,-262,18,0,0,0
-8,-265,-9,0,0,0
-4,-258,2,0,0,0
6,-243,8,0,0,0
8,-257,-14,0,0,0
-16,-258,4,0,0,0
-17,-259,-3,0,0,0
-2,-254,5,0,0,0
-11,-240,3,0,0,0
-7,-260,-6,0,0,0
3,-251,20,0,0,0
4,-264,-14,0,0,0
0,-257,5,0,0,0
3,-262,-13,0,0,0
-19,-258,-26,0,0,0
-6,-248,6,0,0,0
12,-259,9,0,0,0
2,-278,-3,0,0,0
-1,-249,-14,0,0,0
18,-261,-2,0,0,0
7,-252,-3,0,0,0
13,-253,8,0,0,0
4,-257,10,0,0,0
-9,-247,5,0,0,0
14,-253,-6,0,0,0
-15,-233,0,0,0,0
-3,-245,13,0,0,0
-5,-264,-7,0,0,0
2,-257,18,0,0,0
-16,-258,-7,0,0,0
2,-253,-9,0,0,0
3,-249,24,0,0,0
-18,-257,10,0,0,0
0,-258,-13,0,0,0
5,-238,12,0,0,0
-14,-275,9,0,0,0
10,-252,10,0,0,0
0,-257,16,0,0,0
1,-243,-1,0,0,0
0,-256,19,0,0,0
2,-260,-1,0,0,0
-5,-258,5,0,0,0
-16,-255,11,0,0,0
2,-249,3,0,0,0
-7,-233,-2,0,0,0
-6,-246,8,0,0,0
4,-258,13,0,0,0
7,-274,-2,0,0,0
-2,-278,8,0,0,0
-7,-278,-8,0,0,0
15,-259,1,0,0,0
-9,-242,-16,0,0,0
-8,-257,-1,0,0,0
-2,-256,14,0,0,0
10,-238,-9,0,0,0
-9,-247,3,0,0,0
1,-254,-0,0,0,0
1,-262,5,0,0,0
-15,-256,-16,0,0,0
3,-268,7,0,0,0
-17,-244,-11,0,0,0
-4,-280,17,0,0,0
4,-262,2,0,0,0
10,-267,14,0,0,0
2,-261,8,0,0,0
6,-250,1,0,0,0
9,-260,6,0,0,0
1,-249,11,0,0,0
-5,-248,-13,0,0,0
-5,-254,12,0,0,0
14,-242,2,0,0,0
2,-276,-3,0,0,0
5,-266,3,0,0,0
5,-267,9,0,0,0
-1,-274,12,0,0,0
-11,-252,-10,0,0,0
-1,-265,7,0,0,0
-0,-234,-0,0,0,0
-9,-264,-9,0,0,0
17,-251,16,0,0,0
-19,-253,-21,0,0,0
11,-249,-16,0,0,0
-5,-248,5,0,0,0
-8,-253,-11,0,0,0
-1,-263,9,0,0,0
-24,-258,4,0,0,0
-14,-235,11,0,0,0
-4,-262,8,0,0,0
0,-281,-4,0,0,0
8,-255,6,0,0,0
-3,-262,0,0,0,0
14,-260,-2,0,0,0
7,-251,8,0,0,0
-10,-266,-1,0,0,0
-2,-260,9,0,0,0
-0,-243,4,0,0,0
-13,-266,14,0,0,0
10,-247,-10,0,0,0
16,-272,-14,0,0,0
14,-260,-0,0,0,0
-4,-263,-7,0,0,0
-17,-261,-6,0,0,0
11,-246,16,0,0,0
-2,-260,6,0,0,0
0,-217,-8,0,0,0
-5,-263,-3,0,0,0
-19,-257,11,0,0,0
-8,-263,-3,0,0,0
-6,-245,-9,0,0,0
-12,-248,1,0,0,0
-6,-252,8,0,0,0
14,-253,-3,0,0,0
0,-243,6,0,0,0
3,-265,-1,0,0,0
6,-256,-0,0,0,0
8,-258,15,0,0,0
-19,-279,-1,0,0,0
8,-256,-6,0,0,0
1,-262,2,0,0,0
-15,-245,6,0,0,0
-11,-253,-0,0,0,0
18,-253,15,0,0,0
0,-270,-5,0,0,0
-16,-261,18,0,0,0
5,-249,-0,0,0,0
7,-269,2,0,0,0
-18,-256,6,0,0,0
-12,-236,4,0,0,0
-18,-269,-7,0,0,0
6,-251,1,0,0,0
-3,-253,3,0,0,0
6,-256,20,0,0,0
10,-244,23,0,0,0
9,-243,2,0,0,0
9,-243,4,0,0,0
5,-239,12,0,0,0
-9,-252,-11,0,0,0
-9,-267,1,0,0,0
-3,-278,-6,0,0,0
-3,-236,5,0,0,0
5,-252,-13,0,0,0
1,-252,-3,0,0,0
-12,-257,-9,0,0,0
-2,-244,1,0,0,0
2,-262,7,0,0,0
-4,-253,5,0,0,0
-6,-268,-8,0,0,0
11,-258,-8,0,0,0
0,-240,-2,0,0,0
0,-264,-5,0,0,0
-2,-257,-13,0,0,0
5,-260,-6,0,0,0
-9,-266,16,0,0,0
5,-262,-8,0,0,0
-23,-258,-7,0,0,0
-3,-262,1,0,0,0
-1,-255,-1,0,0,0
-6,-256,-3,0,0,0
2,-255,-14,0,0,0
7,-232,-10,0,0,0
-13,-265,-3,0,0,0
12,-260,9,0,0,0
-5,-243,-4,0,0,0
9,-252,-18,0,0,0
-1,-244,5,0,0,0
6,-248,1,0,0,0
-1,-239,-10,0,0,0
1,-247,7,0,0,0
-14,-240,-3,0,0,0
6,-259,18,0,0,0
15,-249,-3,0,0,0
-12,-259,-0,0,0,0
-9,-257,5,0,0,0
5,-259,5,0,0,0
3,-250,0,0,0,0
2,-254,-2,0,0,0
-11,-259,-8,0,0,0
-1,-252,-13,0,0,0
-9,-252,-3,0,0,0
13,-258,10,0,0,0
-17,-249,-4,0,0,0
-2,-258,3,0,0,0
-7,-241,-9,0,0,0
-6,-252,-20,0,0,0
11,-238,12,0,0,0
-20,-257,9,0,0,0
-3,-257,2,0,0,0
5,-233,11,0,0,0
-5,-225,-4,0,0,0
-11,-245,-24,0,0,0
9,-266,6,0,0,0
-10,-244,9,0,0,0
11,-253,10,0,0,0
5,-256,-5,0,0,0
-12,-243,-8,0,0,0
12,-250,2,0,0,0
-4,-260,3,0,0,0
-10,-265,-3,0,0,0
3,-247,9,0,0,0
6,-275,1,0,0,0
2,-271,-12,0,0,0
-6,-258,11,0,0,0
2,-242,5,0,0,0
3,-256,9,0,0,0
-21,-271,-1,0,0,0
-11,-241,18,0,0,0
-8,-259,9,0,0,0
-3,-253,-7,0,0,0
-5,-248,9,0,0,0
10,-257,-8,0,0,0
0,-259,-7,0,0,0
10,-261,6,0,0,0
-2,-265,-6,0,0,0
-1,-260,-9,0,0,0
10,-263,-8,0,0,0
-5,-251,-2,0,0,0
16,-264,-14,0,0,0
10,-252,-8,0,0,0
-27,-260,20,0,0,0
15,-246,-1,0,0,0
1,-266,3,0,0,0
18,-251,13,0,0,0
12,-266,3,0,0,0
2,-246,4,0,0,0
17,-260,-5,0,0,0
-8,-240,0,0,0,0
2,-251,-4,0,0,0
3,-263,4,0,0,0
-1,-248,5,0,0,0
9,-230,-11,0,0,0
-6,-247,-2,0,0,0
-4,-268,1,0,0,0
17,-261,-1,0,0,0
6,-250,5,0,0,0
16,-262,-14,0,0,0
-15,-252,7,0,0,0
10,-255,8,0,0,0
-5,-270,3,0,0,0
-14,-263,12,0,0,0
5,-241,4,0,0,0
14,-249,4,0,0,0
-10,-257,-4,0,0,0
4,-248,-11,0,0,0
5,-258,2,0,0,0
0,-260,-3,0,0,0
-3,-260,8,0,0,0
-0,-239,11,0,0,0
-1,-266,-16,0,0,0
-2,-257,-3,0,0,0
3,-262,-2,0,0,0
-4,-255,15,0,0,0
-9,-251,-3,0,0,0
-10,-268,10,0,0,0
6,-254,6,0,0,0
-12,-247,4,0,0,0
-18,-248,8,0,0,0
8,-242,1,0,0,0
14,-253,2,0,0,0
-2,-272,8,0,0,0
4,-279,4,0,0,0
-10,-272,2,0,0,0
4,-260,2,0,0,0
1,-246,-18,0,0,0
12,-239,1,0,0,0
16,-244,-9,0,0,0
11,-257,-3,0,0,0
9,-261,16,0,0,0
1,-270,-12,0,0,0
10,-260,12,0,0,0
-11,-265,9,0,0,0
1,-233,11,0,0,0
10,-256,-0,0,0,0
-1,-266,23,0,0,0
15,-250,9,0,0,0
-4,-270,7,0,0,0
-4,-265,-1,0,0,0
11,-268,15,0,0,0
-16,-254,-1,0,0,0
2,-256,-1,0,0,0
-4,-243,-2,0,0,0
-4,-268,6,0,0,0
1,-245,3,0,0,0
8,-256,11,0,0,0
2,-250,-4,0,0,0
7,-250,10,0,0,0
11,-240,-2,0,0,0
3,-251,16,0,0,0
-5,-250,3,0,0,0
-1,-250,13,0,0,0
-1,-265,6,0,0,0
-2,-255,-10,0,0,0
-6,-263,-12,0,0,0
6,-253,-4,0,0,0
-9,-234,-15,0,0,0
3,-256,3,0,0,0
-4,-270,10,0,0,0
-5,-243,-6,0,0,0
21,-262,15,0,0,0
8,-253,-4,0,0,0
18,-262,10,0,0,0
6,-244,-15,0,0,0
9,-259,-3,0,0,0
-14,-268,-7,0,0,0
-8,-271,3,0,0,0
18,-250,9,0,0,0
5,-256,-16,0,0,0
12,-265,-7,0,0,0
-4,-251,2,0,0,0
12,-254,-3,0,0,0
-5,-234,-10,0,0,0
-0,-250,-6,0,0,0
-11,-252,10,0,0,0
-4,-263,5,0,0,0
0,-266,-15,0,0,0
2,-269,-6,0,0,0
-10,-274,-6,0,0,0
18,-267,-4,0,0,0
3,-244,-11,0,0,0
11,-244,13,0,0,0
3,-270,-14,0,0,0
5,-255,-2,0,0,0
-2,-246,-2,0,0,0
6,-255,15,0,0,0
11,-271,-9,0,0,0
-16,-261,2,0,0,0
-21,-271,10,0,0,0
-6,-243,4,0,0,0
1,-251,11,0,0,0
-9,-259,0,0,0,0
-9,-244,9,0,0,0
-6,-254,3,0,0,0
-9,-255,-4,0,0,0
13,-267,-6,0,0,0
6,-240,-15,0,0,0
-14,-259,-11,0,0,0
11,-258,-16,0,0,0
2,-264,20,0,0,0
7,-236,1,0,0,0
-7,-261,18,0,0,0
14,-259,-14,0,0,0
-4,-254,7,0,0,0
17,-256,5,0,0,0
20,-263,-5,0,0,0
6,-255,23,0,0,0
1,-262,7,0,0,0
8,-253,19,0,0,0
-4,-257,6,0,0,0
-0,-254,-27,0,0,0
8,-261,-3,0,0,0
-28,-268,-16,0,0,0
6,-257,3,0,0,0
5,-264,-6,0,0,0
-3,-256,-12,0,0,0
-8,-253,11,0,0,0
-1,-271,3,0,0,0
10,-258,8,0,0,0
3,-233,17,0,0,0
0,-252,-2,0,0,0
-7,-240,-9,0,0,0
-3,-275,7,0,0,0
3,-245,9,0,0,0
9,-259,9,0,0,0
13,-239,6,0,0,0
3,-253,10,0,0,0
11,-262,-6,0,0,0
-6,-257,14,0,0,0
-12,-268,5,0,0,0
-11,-250,-10,0,0,0
18,-259,1,0,0,0
-2,-247,10,0,0,0
1,-259,-6,0,0,0
-1,-260,-5,0,0,0
-2,-245,1,0,0,0
-12,-255,1,0,0,0
-0,-262,-4,0,0,0
-5,-255,5,0,0,0
15,-248,-7,0,0,0
-16,-272,-10,0,0,0
-8,-269,4,0,0,0
11,-236,-11,0,0,0
-8,-263,-9,0,0,0
-20,-250,-5,0,0,0
-0,-252,4,0,0,0
3,-254,10,0,0,0
5,-247,2,0,0,0
8,-252,-19,0,0,0
14,-275,-13,0,0,0
8,-254,2,0,0,0
17,-262,7,0,0,0
19,-252,3,0,0,0
-8,-267,-14,0,0,0
9,-274,-4,0,0,0
4,-255,9,0,0,0
6,-254,-6,0,0,0
6,-255,-9,0,0,0
-11,-230,-7,0,0,0
6,-268,-15,0,0,0
3,-260,6,0,0,0
10,-258,-6,0,0,0
18,-263,16,0,0,0
-10,-263,8,0,0,0
3,-242,-9,0,0,0
10,-254,-4,0,0,0
6,-257,12,0,0,0
-15,-261,9,0,0,0
10,-254,10,0,0,0
-11,-254,-11,0,0,0
23,-235,-15,0,0,0
16,-246,-6,0,0,0
-23,-256,5,0,0,0
-4,-258,29,0,0,0
8,-259,20,0,0,0
4,-254,-16,0,0,0
15,-252,7,0,0,0
0,-248,-9,0,0,0
-17,-233,-6,0,0,0
-21,-241,-6,0,0,0
-5,-257,-9,0,0,0
-17,-259,6,0,0,0
-17,-268,6,0,0,0
2,-281,8,0,0,0
10,-246,4,0,0,0
18,-262,-18,0,0,0
-0,-236,-18,0,0,0
-15,-249,2,0,0,0
-1,-263,7,0,0,0
4,-251,-8,0,0,0
-1,-252,17,0,0,0
-7,-257,-1,0,0,0
-6,-270,-0,0,0,0
7,-256,9,0,0,0
9,-262,-3,0,0,0
23,-242,-4,0,0,0
7,-263,10,0,0,0
-14,-265,-23,0,0,0
7,-260,-5,0,0,0
8,-248,19,0,0,0
-6,-269,5,0,0,0
-0,-265,6,0,0,0
-11,-262,7,0,0,0
6,-261,-8,0,0,0
-7,-249,4,0,0,0
7,-261,-3,0,0,0
-10,-255,3,0,0,0
-6,-262,7,0,0,0
9,-249,-8,0,0,0
-16,-271,3,0,0,0
7,-259,-6,0,0,0
-5,-263,10,0,0,0
16,-267,-7,0,0,0
7,-251,1,0,0,0
8,-260,-2,0,0,0
-0,-275,-3,0,0,0
2,-260,-21,0,0,0
-3,-242,5,0,0,0
-14,-265,-5,0,0,0
12,-261,-0,0,0,0
13,-243,-13,0,0,0
1,-262,16,0,0,0
-2,-249,-3,0,0,0
6,-247,-4,0,0,0
-3,-270,-7,0,0,0
-15,-247,-10,0,0,0
-7,-265,4,0,0,0
-12,-266,18,0,0,0
-13,-262,-12,0,0,0
3,-266,8,0,0,0
1,-265,4,0,0,0
-4,-248,-18,0,0,0
5,-240,4,0,0,0
14,-245,0,0,0,0
5,-259,6,0,0,0
12,-261,6,0,0,0
12,-252,9,0,0,0
-14,-255,-15,0,0,0
-1,-244,15,0,0,0
-1,-248,4,0,0,0
-6,-263,10,0,0,0
-16,-254,-2,0,0,0
3,-277,8,0,0,0
6,-258,-2,0,0,0
10,-269,1,0,0,0
-15,-239,-16,0,0,0
0,-264,1,0,0,0
20,-252,10,0,0,0
4,-261,-4,0,0,0
-2,-254,5,0,0,0
23,-275,-3,0,0,0
-11,-277,-2,0,0,0
3,-258,-10,0,0,0
13,-247,11,0,0,0
19,-263,2,0,0,0
-9,-247,8,0,0,0
27,-250,5,0,0,0
-4,-267,-2,0,0,0
30,-255,-9,0,0,0
-20,-252,-6,0,0,0
3,-249,-11,0,0,0
8,-265,4,0,0,0
3,-269,20,0,0,0
-2,-258,2,0,0,0
15,-249,22,0,0,0
-5,-251,9,0,0,0
0,-254,8,0,0,0
-10,-237,17,0,0,0
10,-265,-2,0,0,0
2,-253,7,0,0,0
-1,-254,8,0,0,0
15,-252,-10,0,0,0
5,-258,6,0,0,0
-2,-268,-4,0,0,0
-9,-256,-14,0,0,0
-2,-247,15,0,0,0
12,-244,-20,0,0,0
-3,-251,3,0,0,0
23,-268,5,0,0,0
-8,-285,-3,0,0,0
-11,-256,8,0,0,0
3,-255,6,0,0,0
8,-246,-1,0,0,0
5,-259,-8,0,0,0
-8,-233,1,0,0,0
7,-253,-19,0,0,0
-9,-258,4,0,0,0
2,-282,-7,0,0,0
