-19,-256,1,8,-11,4
-3,-260,-20,65,-68,-58
20,-256,-24,83,-55,-12
21,-254,-1,62,48,23
9,-264,46,36,-43,41
2,-250,6,33,-7,-4
34,-245,-17,-6,-97,-20
34,-260,-43,96,-22,-40
36,-266,-16,-102,-2,-27
33,-260,2,-50,35,14
-0,-253,-8,-26,-26,15
52,-266,15,11,-51,-36
51,-263,-9,37,25,-26
21,-240,-19,30,34,-137
33,-267,-20,-48,67,39
-10,-255,5,-11,-15,27
51,-247,1,-28,-56,28
65,-269,20,64,101,-86
31,-238,-37,32,55,-52
17,-261,-3,16,38,62
18,-242,3,-13,-23,11
22,-257,1,54,99,-27
45,-261,-22,-38,4,56
52,-259,6,-38,-46,31
51,-247,49,-47,100,22
54,-264,3,-15,-45,31
45,-265,-6,30,25,-18
35,-263,6,-101,-150,111
37,-263,-10,10,-64,76
26,-255,24,-30,52,49
28,-245,31,-56,93,114
63,-252,-9,76,-31,-1
61,-259,-12,46,-57,7
54,-256,-22,12,32,-29
50,-252,-41,-9,8,-6
69,-247,4,-119,81,65
54,-251,5,75,-47,35
26,-262,8,28,40,22
17,-253,-21,-71,-20,100
65,-257,-9,22,-32,-8
50,-253,10,12,-10,-55
33,-267,-21,14,-11,5
36,-243,24,24,51,19
2,-258,16,22,52,32
3,-266,-5,-35,0,-93
31,-245,-1,25,88,22
28,-252,4,34,-35,82
29,-260,4,16,-46,-16
9,-250,0,-47,-49,-83
5,-245,-11,7,-11,-19
17,-251,-31,-14,83,-11
28,-269,-22,29,-43,-1
-31,-262,0,19,43,54
-50,-253,27,79,-4,-57
-14,-256,11,7,-10,-26
-19,-265,13,-17,-37,-71
-10,-250,-6,6,-29,-39
-35,-248,29,22,0,1
-26,-232,-22,-11,63,75
-38,-256,15,-78,-22,53
8,-246,4,-91,25,-60
-58,-250,-11,33,-30,-18
-31,-250,6,-31,-132,68
-24,-258,9,-92,81,-26
-42,-248,-10,-47,-50,20
-37,-253,-4,-11,-60,2
-54,-261,-30,-57,-67,-18
-15,-252,-24,-84,42,16
-39,-268,-46,-113,18,37
-26,-248,-10,-68,53,69
-39,-249,-9,-58,32,-32
-64,-255,-45,22,40,-43
-41,-259,3,-115,-37,15
-68,-271,6,5,40,-49
-41,-244,5,44,-9,31
-34,-272,-44,13,-3,70
-48,-253,-3,22,86,-28
-43,-284,3,2,-42,-34
-64,-280,-2,-100,-39,56
-66,-242,-12,-52,-19,46
-19,-256,2,5,-28,91
-62,-260,-27,29,-125,85
-54,-251,-38,-25,40,40
-41,-253,-2,-11,10,83
-41,-252,2,64,51,10
-44,-262,-29,-32,-19,-54
-18,-271,13,23,-63,-55
-24,-263,3,26,-32,-28
-35,-257,9,68,26,42
-67,-257,-21,63,-3,-20
-4,-250,-31,-41,25,117
-38,-252,-15,1,-49,11
-14,-245,6,54,49,-20
-23,-254,-18,-40,-36,18
5,-243,16,5,-112,-75
-13,-254,2,-15,19,40
-24,-247,3,-2,80,-36
-51,-248,-47,13,12,83
-12,-265,4,-86,-9,-28
17,-247,6,-11,-79,-26
-1,-260,11,-29,36,75
-31,-241,23,26,15,-80
-6,-249,-40,7,25,20
57,-262,-13,-43,-18,-89
18,-239,13,-23,-26,36
17,-241,1,-75,-34,-39
-47,-240,-2,-90,23,31
20,-265,39,-44,-113,-21
-1,-267,-21,-41,-28,42
17,-255,24,-38,9,31
46,-243,-2,-53,-90,-42
49,-263,-19,-36,-12,14
51,-259,-17,48,1,-29
32,-268,23,7,-2,78
28,-257,12,-50,29,-34
31,-255,36,25,47,79
94,-246,16,-26,21,14
69,-245,-21,20,-45,-58
69,-255,-2,-8,-7,99
68,-256,5,-3,17,74
64,-249,11,17,-7,-16
47,-247,-20,75,-76,47
80,-271,-9,-53,68,14
75,-261,7,-71,-28,28
35,-257,-24,59,-61,-28
66,-253,1,24,23,61
11,-249,-8,52,72,72
49,-255,13,-35,-10,150
22,-239,28,-50,45,16
55,-273,21,-47,26,1
62,-261,15,6,72,-19
22,-253,-11,-23,-4,23
74,-230,-34,4,-72,46
75,-257,-12,-11,-26,-13
76,-256,11,-45,10,95
20,-256,16,92,-44,23
34,-261,-10,10,8,40
40,-263,39,-42,28,-31
-1,-260,7,-38,27,-25
48,-261,19,42,23,-128
12,-260,4,-1,-10,53
49,-258,-3,48,-45,-51
23,-273,-9,-76,-28,-17
48,-267,13,66,-10,42
22,-266,17,150,40,-12
37,-255,20,31,-60,5
